"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0097306","cellular response to alcohol","25/3069","89/18670",0.00389770093890362,0.0330093132217689,0.0265520480745511,"MAP4K1/TP53INP1/ADCY7/TNFSF4/DAG1/BLM/ATP2B1/LRP8/CYBB/SPI1/GNG2/PTGDR/LANCL2/LRP6/CTNNA1/RAD51/AKR1C3/ADAM15/PTGER2/SPHK2/FDX1/CDH1/CDK4/RECQL5/XRN1",25
"BP","GO:0006650","glycerophospholipid metabolic process","71/3069","319/18670",0.00391434262841187,0.0330719403503763,0.0266024241159545,"DGKA/INPP5D/SLA2/PIK3R5/PLCG2/ATM/INPP4A/PIK3CD/PLA2G15/PIP4K2A/PIK3CG/PLEK/PIGQ/LPCAT2/LPCAT4/MBOAT1/ABHD4/INPP4B/AGAP2/OSBPL10/PLA2G2D/ARF1/INPP5F/IP6K3/LIPH/LPIN2/THEM5/ARF3/PGAP3/PLA2G4D/ALOX15/GPAA1/ENPP6/ABHD12/DPM2/CEPT1/CHKA/DGKZ/DDHD1/CISH/PIPSL/LCLAT1/OSBPL5/DGKH/PIGO/IP6K1/OSBPL8/AGPAT2/PEMT/PIP5K1B/AGK/PLEKHA2/FAM126B/AJUBA/CPNE6/IMPAD1/ENPP2/FABP3/PIKFYVE/APOC1/LPCAT3/INPP5K/SERINC5/DGKQ/PRDX6/CDS1/PIK3R2/AGPAT3/CRLS1/LDLR/STOML2",71
"BP","GO:1903409","reactive oxygen species biosynthetic process","32/3069","122/18670",0.00392092734647034,0.0330719403503763,0.0266024241159545,"TLR6/KLRK1/PTK2B/ACP5/INAVA/ABCD2/ITGB2/CYBB/CD47/GCH1/IFNG/TNF/JAK2/DUOXA1/NQO1/CLEC7A/SLC25A33/FYN/ZNF205/GRIN1/ADGRB1/IL10/DUOX2/GBF1/WDR35/NOS3/PARK7/EDN1/DUOX1/RAC1/SPHK2/CYBA",32
"BP","GO:1905477","positive regulation of protein localization to membrane","32/3069","122/18670",0.00392092734647034,0.0330719403503763,0.0266024241159545,"CDK5R1/CASP8/PMAIP1/ARHGEF16/PPP1R13B/TP63/ITGAM/ERBB2/ITGB2/E2F1/IFNG/AKAP5/TNF/PTPN9/TP73/ITGA3/TFDP2/MYO1C/RAB11A/TREM2/YWHAE/FYN/MIEF2/MESD/CLIP3/AP2B1/TCAF2/PLS1/SQSTM1/EPHB2/YWHAQ/ITGB1",32
"BP","GO:0035967","cellular response to topologically incorrect protein","40/3069","161/18670",0.00396080904720602,0.0333563676815324,0.0268312119165317,"RNF175/BHLHA15/WFS1/ERN1/POMT2/YIF1A/CALR/ANKZF1/DERL3/ATP6V0D1/HYOU1/EDEM1/BAG3/PDIA6/DNAJB11/HSP90B1/RNF5/DCTN1/DAB2IP/RNF121/HSPA5/SEC31A/TBL2/CREB3/HSPA6/MYDGF/OPTN/HDGF/SDF2L1/DNAJB12/GET3/DNAJC3/CANX/SDF2/CLGN/EXTL3/TMBIM6/PTPN2/VCP/UGGT2",40
"BP","GO:0006521","regulation of cellular amino acid metabolic process","19/3069","62/18670",0.00396529342951039,0.0333563676815324,0.0268312119165317,"SLC7A7/PSMB8/PSMB5/PSMB6/PSMA8/PSMC3/NQO1/PSMD1/SLC7A11/PSMD9/PSMD14/PSMD2/PSMD8/PSMC4/PARK7/PSMB9/PSMC1/PSMD3/PSMB10",19
"BP","GO:0033673","negative regulation of kinase activity","59/3069","257/18670",0.00399948856418168,0.0335989206859605,0.0270263168249838,"LAX1/PTPRC/PTPN22/RHOH/TNFAIP3/PTPN6/CD300A/DUSP2/PTPRT/SMPD1/ABL1/STK38/PTK6/RUBCN/CSK/GMFG/CASP3/GSTP1/IFNG/RGS2/LRP5/PRKAR2B/CBL/HYAL2/UCHL1/HEG1/LATS2/SPRED1/VPS25/ADORA2A/PYCARD/AKT1S1/PPP2R1A/GPRC5A/DUSP4/LRP6/SORL1/PIK3IP1/DAB2IP/TAF7/GBA/CBLC/ADARB1/RGS14/NF2/AJUBA/DUSP22/PARK7/CBLB/PKIB/PLK1/HMGCR/DNAJC3/INPP5K/EPHB2/MBIP/PTPN2/GPS1/SMYD3",59
"BP","GO:0051897","positive regulation of protein kinase B signaling","43/3069","176/18670",0.00402266982364827,0.0337484227373544,0.0271465733607434,"CD19/TRAT1/CD28/LCK/PIK3R5/RAC2/ICOS/VAV1/HCLS1/ARRB2/PIK3CD/PIK3AP1/CCR7/PIK3CG/ADAM8/TNFSF11/CD86/IL18/ERBB2/IRS1/P2RY12/TNF/EGF/IL26/NRG1/F7/PTK2/PINK1/FYN/CD80/OSBPL8/MYDGF/AREG/CALCR/PARK7/RICTOR/AKR1C3/TXN/RAC1/PIK3R2/ITGB1/ESR1/OSM",43
"BP","GO:0010569","regulation of double-strand break repair via homologous recombination","15/3069","45/18670",0.00416712476034223,0.0349135974238834,0.0280838171647607,"WAS/SMCHD1/POLQ/RMI2/FANCB/HELB/RAD51AP1/MAGEF1/RAD51/FIGNL1/CGAS/RTEL1/SHLD2/PARP1/RECQL5",15
"BP","GO:0032490","detection of molecule of bacterial origin","6/3069","11/18670",0.00427808554081635,0.0357000826688363,0.0287164505641173,"TLR6/NOD2/TLR1/LY96/TREM2/TLR2",6
"BP","GO:0070757","interleukin-35-mediated signaling pathway","6/3069","11/18670",0.00427808554081635,0.0357000826688363,0.0287164505641173,"STAT4/IL27RA/IL12RB2/JAK2/IL12A/CANX",6
"BP","GO:0072608","interleukin-10 secretion","6/3069","11/18670",0.00427808554081635,0.0357000826688363,0.0287164505641173,"LILRB1/F2RL1/CD274/LGALS9B/PYCARD/LGALS9",6
"BP","GO:0031663","lipopolysaccharide-mediated signaling pathway","18/3069","58/18670",0.0042864567045401,0.0357223725629692,0.0287343801204403,"PTPN22/CD6/CD180/TNFAIP3/CARD8/LY86/MALT1/IL18/LY96/TNF/CARD16/TLR2/IRF3/BMP6/NOS3/SIGIRR/PTAFR/PRKCA",18
"BP","GO:0034122","negative regulation of toll-like receptor signaling pathway","14/3069","41/18670",0.00434806321937535,0.0361876655987056,0.0291086527679997,"IRF4/TLR6/TNFAIP3/ARRB2/NLRP6/CD300A/F2RL1/LILRA4/LY96/CD300LF/TLR9/DAB2IP/SMPDL3B/LGR4",14
"BP","GO:1901987","regulation of cell cycle phase transition","101/3069","480/18670",0.00437836520194162,0.0363915314596394,0.0292726384923893,"KNTC1/EZH2/TERT/BTN2A2/ATM/CNTRL/PTPN6/WNT10B/BUB1/BLM/CNOT6L/NDC80/CENPE/ATAD5/NDE1/SFI1/CTDSP1/PSMB8/BUB1B/CENPF/AURKB/MTBP/TUBB4B/KIF14/UBD/E2F1/CEP135/ARID3A/PSMB5/DLGAP5/BUB3/PRKAR2B/GTSE1/NEK2/UBE2C/RBL1/E2F8/PSMB6/BTG2/PSMA8/PSMC3/MAD2L1/ZNF655/EIF4G1/DYRK3/PPP2R1A/HMMR/HAUS3/HAUS6/DCTN1/CASP2/ORC1/TFDP2/ESPL1/HAUS5/TOPBP1/RAB11A/CLSPN/ZNF385A/FBXW7/YWHAE/TPX2/CDC45/PSMD1/CHEK2/ZNF830/TUBA4A/E2F7/CDCA5/PSMD9/RAD51B/CDK1/TNKS1BP1/PSMD14/APP/PRKACA/PSMD2/PSMD8/PSMC4/FOXN3/DYNC1I2/ACTR1A/PSMB9/NEK6/DCTN2/PLK1/PSMC1/MEPCE/NINL/PSMD3/TCIM/KLHL22/CEP250/DDB1/MDM4/CDK4/RFWD3/ABRAXAS1/DDRGK1/PSMB10/NPM2",101
"BP","GO:0035025","positive regulation of Rho protein signal transduction","11/3069","29/18670",0.00446898393739766,0.0369679502885238,0.029736298561679,"P2RY10/GPR174/GPR18/GPR65/GPR55/F2RL1/ADGRG1/LPAR6/GPR4/GPR17/RAC1",11
"BP","GO:0060142","regulation of syncytium formation by plasma membrane fusion","11/3069","29/18670",0.00446898393739766,0.0369679502885238,0.029736298561679,"RIPOR2/CD53/IL4R/NFATC2/RAPGEF3/TREM2/ADGRB1/GCM1/TYROBP/FLOT1/FLT3LG",11
"BP","GO:0050691","regulation of defense response to virus by host","13/3069","37/18670",0.00447720987218598,0.0369679502885238,0.029736298561679,"AIM2/IL12RB1/LILRB1/TNFAIP3/APOBEC3G/APOBEC3F/IL23A/IL23R/MICB/PYCARD/SELENOK/MUL1/CGAS",13
"BP","GO:2000249","regulation of actin cytoskeleton reorganization","13/3069","37/18670",0.00447720987218598,0.0369679502885238,0.029736298561679,"STAP1/PTK2B/HCLS1/ABL1/GMFG/TRPM2/RAPGEF3/BAIAP2L1/RHOD/ARHGDIB/NTRK3/F11R/BCAS3",13
"BP","GO:2000403","positive regulation of lymphocyte migration","13/3069","37/18670",0.00447720987218598,0.0369679502885238,0.029736298561679,"ITGA4/DOCK8/SPN/PTK2B/CXCL13/ADAM8/CCR2/XCL2/PYCARD/SELENOK/APP/MADCAM1/XCL1",13
"BP","GO:0045191","regulation of isotype switching","12/3069","33/18670",0.00452880661748184,0.0373141170705178,0.0300147483729661,"PTPRC/CD28/TBX21/FOXP3/TNFSF4/ATAD5/IL27RA/CD40/IL2/IL10/SHLD2/MLH1",12
"BP","GO:0030593","neutrophil chemotaxis","28/3069","104/18670",0.00453104245901772,0.0373141170705178,0.0300147483729661,"RIPOR2/RAC2/JAML/VAV1/CXCL13/PIK3CD/NCKAP1L/CCR7/PIK3CG/CD74/IL23A/CCL22/ITGB2/XCL2/CCL24/ITGA9/CSF3R/PDE4B/GBF1/C3AR1/C5AR1/TGFB2/EDN1/EDN2/RAC1/CCL8/XCL1/DAPK2",28
"BP","GO:0042770","signal transduction in response to DNA damage","34/3069","133/18670",0.00467642898025616,0.0384608666919493,0.0309371714137957,"PYHIN1/ATM/WNT1/PMAIP1/CD74/BRCA2/SP100/BATF/CNOT6L/ABL1/ATAD5/E2F1/ARID3A/SNAI1/GTSE1/E2F8/BTG2/FOXM1/SPRED1/DYRK3/CASP2/TFDP2/ZNF385A/PTTG1IP/CHEK2/E2F7/KMT5A/CDK1/TNKS1BP1/PLA2R1/PLK1/KAT5/MDM4/ABRAXAS1",34
"BP","GO:0033238","regulation of cellular amine metabolic process","23/3069","81/18670",0.00474998051184756,0.0390145843614006,0.0313825711129723,"ITGAM/SLC7A7/PSMB8/ITGB2/PSMB5/PSMB6/PSMA8/PSMC3/NQO1/PSMD1/SLC7A11/PSMD9/PSMD14/PSMD2/PSMD8/PNKD/PSMC4/PARK7/PSMB9/NR4A2/PSMC1/PSMD3/PSMB10",23
"BP","GO:0007018","microtubule-based movement","64/3069","285/18670",0.00480576167262806,0.0394210842962828,0.0317095517363127,"KIF21B/RASGRP1/RAB27B/CCSAP/DNAH8/STARD9/TRIM46/CENPE/DNAAF5/NDE1/KIF15/KIF14/WDR34/IFT88/DLGAP5/BICDL1/DYNLRB1/TRAF3IP1/BAG3/UCHL1/KIF18B/KIF24/KIF4A/RFX3/KIFC1/CFAP54/IFT140/KIF2C/KIF23/IFT43/CAMSAP3/KIF22/RACGAP1/SNAPIN/RAB1A/GAS8/KIF13A/KIFC3/IFT122/SPA17/KIF11/AP3D1/KIF2A/APP/AP3B1/TTC30A/ARHGAP21/ARL3/DPCD/WDR35/DYNC1I2/ACTR1A/DNHD1/AP3S2/KIF1C/BBS4/DYNC1I1/TEKT1/TRIM58/MREG/ARL8A/KIAA0556/PEX14/MAP1A",64
"BP","GO:0031065","positive regulation of histone deacetylation","8/3069","18/18670",0.00487136360706143,0.0397510881841849,0.0319750004306705,"LRRK2/SDR16C5/VEGFA/ZBTB7B/PRKD1/PINK1/C6orf89/PRKD2",8
"BP","GO:0032693","negative regulation of interleukin-10 production","8/3069","18/18670",0.00487136360706143,0.0397510881841849,0.0319750004306705,"LILRB1/FOXP3/JAK3/FCGR2B/IL23A/CD274/IL23R/TYROBP",8
"BP","GO:0043011","myeloid dendritic cell differentiation","8/3069","18/18670",0.00487136360706143,0.0397510881841849,0.0319750004306705,"CAMK4/IRF4/BATF/LTBR/UBD/SPI1/CSF2/RBPJ",8
"BP","GO:0051023","regulation of immunoglobulin secretion","8/3069","18/18670",0.00487136360706143,0.0397510881841849,0.0319750004306705,"CD40LG/TNFSF4/CD22/CD40/TNF/IL2/TMBIM6/HLA-E",8
"BP","GO:0001961","positive regulation of cytokine-mediated signaling pathway","16/3069","50/18670",0.00494270962655556,0.0402808338486654,0.032401117516357,"ZBP1/TXK/CXCR4/GFI1/NLRC5/CD74/CASP1/IRGM/CD300LF/IL7/TREM2/AGPAT2/PARP14/IRF3/EDN1/CASP4",16
"BP","GO:0090174","organelle membrane fusion","27/3069","100/18670",0.00503337287380898,0.0409664257144947,0.0329525942483544,"SAMD9/CORO1A/LRMP/RUBCNL/RAB8B/CPLX3/RAB34/TAP1/SAMD9L/CALR/VAMP1/STX7/STX1B/VPS18/TAP2/RAB20/GRIK5/SNAPIN/ANXA2/SNAP23/STXBP6/USO1/RAB39A/STX16/MFN1/STX2/BNIP1",27
"BP","GO:0044106","cellular amine metabolic process","33/3069","129/18670",0.00521092950980852,0.0423565437587159,0.0340707781042706,"KMO/ITGAM/SLC7A7/HDC/PSMB8/ITGB2/SMS/PSMB5/PSMB6/PSMA8/PSMC3/NQO1/CHKA/KYNU/NAAA/PSMD1/AGMAT/SLC7A11/HDAC10/PSMD9/DBH/PSMD14/ABCC2/PSMD2/PSMD8/PNKD/PSMC4/PARK7/PSMB9/NR4A2/PSMC1/PSMD3/PSMB10",33
"BP","GO:0062012","regulation of small molecule metabolic process","91/3069","429/18670",0.00523556756853364,0.0425016864663217,0.0341875280688677,"GFI1/PTK2B/PDK1/GCGR/MVK/P2RX7/PLEK/PMAIP1/CD74/RUBCNL/NUP210/SLC7A7/CBFA2T3/CYP51A1/CYP27B1/PASK/ABCD2/OGT/CD244/DYRK2/PSMB8/CLCN2/IRS1/LMF1/TMSB4X/IFNG/PDK3/SOGA1/PSMB5/SNAI1/TNF/PFKFB3/GUCA1B/PSMB6/PSMA8/PSMC3/NQO1/EGF/POR/SLC2A6/JMJD8/FAM3A/TREM2/PINK1/PSMD1/STAR/PFKFB1/MST1/ZBTB7A/NUP43/SCAP/SLC7A11/ABCG1/CLTC/PSMD9/PSMD14/DHCR7/APP/LEPR/SIK1/PSMD2/PSMD8/BMP6/PPP1R3B/PSMC4/NOS3/PARK7/PSMB9/LDLRAP1/FABP3/PTAFR/APOC1/AKR1C3/PSMC1/HMGCR/INPP5K/TTC39B/PDK2/RDH10/PSMD3/DGKQ/SPHK2/PTPN2/DDB1/KHK/LDLR/PSMB10/GSTZ1/PARP1/VCP/NUP93",91
"BP","GO:0060711","labyrinthine layer development","15/3069","46/18670",0.00526028140257582,0.0426470679818146,0.034304470125874,"CASP8/VASH2/SPINT1/GRHL2/WNT2/RSPO3/NSDHL/LEF1/CITED1/GCM1/IL10/FZD5/SPINT2/CCN1/RBPJ",15
"BP","GO:0007584","response to nutrient","51/3069","219/18670",0.00527083507137998,0.0426774204035379,0.0343288850222205,"P2RX5/CD3E/AQP3/NOD2/P2RX1/GCGR/P2RX7/LTA/BCL11A/CYP27B1/OGT/ATP2B1/P2RX2/C2/DAD1/P2RY2/CYBB/GSTP1/P2RY12/BRIP1/HLCS/PHEX/HSP90B1/LIPG/NQO1/POR/CD4/F7/FYN/GATA4/KYNU/CREB1/STAR/APAF1/GRIN1/PEMT/FOLR2/GCLM/AHCY/USF1/CASTOR3/SLC8A1/SLC27A4/AKR1C3/HMGCR/PDK2/DGKQ/TMBIM6/TRPM4/VCAM1/CYBA",51
"BP","GO:0018210","peptidyl-threonine modification","34/3069","134/18670",0.00529803109933573,0.0428422721284348,0.0344614885361206,"PRKCB/CDK5R1/HASPIN/GRK2/DYRK2/CDC42BPB/LRRK2/IRGM/TTBK2/SPRED1/EIF4G1/DYRK3/ACVR1/EGF/PRKD1/GALNT3/SMAD7/GALNT2/DMTN/ACVR1B/PPEF2/CDK1/GALNT4/TNKS1BP1/APP/PRKACA/CLK1/PLK1/INPP5K/DGKQ/PRKD2/GALNTL6/CDC42BPG/PRKCA",34
"BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","89/3069","419/18670",0.00549317366134743,0.0443630403810108,0.0356847648727521,"TBX21/RNF19A/ARRB2/GIPC1/WNT10B/CBFA2T3/RNF175/KEAP1/OGT/WFS1/PSMB8/BUB1B/AURKB/PELI1/KIF14/LRRK2/KCTD10/SGTA/PSMB5/SPOPL/SPSB2/BUB3/STYX/ANKZF1/RNF122/AMN1/SGTB/UBE2C/DERL3/SKP2/EDEM1/PSMB6/PSMA8/UCHL1/PSMC3/HSP90B1/USP5/MAD2L1/FBXO48/RNF5/BCAP31/FBXL2/RNF121/HSPA5/FBXW7/KCTD13/TRIM2/RNF144B/SMAD7/BIRC2/PSMD1/GBA/UBXN8/PSMD9/SIAH2/PPP2CB/CDK1/PSMD14/TRIM38/SH3RF2/PSMD2/PSMD8/FOXF2/PSMC4/HSPBP1/PARK7/PSMB9/JKAMP/FBXL19/DNAJB12/TMEM129/PLK1/PSMC1/KAT5/ZNRF1/PSMD3/CCDC47/KLHL22/KCTD2/DDB1/FAF1/AREL1/DMAC2/TMUB1/DDRGK1/PSMB10/VCP/RFFL/MAP1A",89
"BP","GO:0032402","melanosome transport","9/3069","22/18670",0.00555407508274383,0.0446248571071226,0.0358953651434011,"RAB27B/MYO5A/RAB11B/RAB11A/RAB1A/RAB17/DCTN2/BBS4/MREG",9
"BP","GO:0035024","negative regulation of Rho protein signal transduction","9/3069","22/18670",0.00555407508274383,0.0446248571071226,0.0358953651434011,"RIPOR2/SCAI/KCTD10/ITGA3/HEG1/STMN1/KCTD13/KANK1/ITGB1",9
"BP","GO:0042454","ribonucleoside catabolic process","9/3069","22/18670",0.00555407508274383,0.0446248571071226,0.0358953651434011,"AICDA/APOBEC3D/APOBEC3G/ADA2/APOBEC3H/APOBEC3F/APOBEC2/AHCY/APOBEC3C",9
"BP","GO:0090312","positive regulation of protein deacetylation","9/3069","22/18670",0.00555407508274383,0.0446248571071226,0.0358953651434011,"LRRK2/IFNG/SDR16C5/VEGFA/ZBTB7B/PRKD1/PINK1/C6orf89/PRKD2",9
"BP","GO:0006469","negative regulation of protein kinase activity","54/3069","235/18670",0.00558676285546153,0.0448300164086779,0.0360603912862124,"LAX1/PTPRC/PTPN22/TNFAIP3/PTPN6/CD300A/DUSP2/PTPRT/SMPD1/ABL1/STK38/PTK6/GMFG/CASP3/GSTP1/IFNG/RGS2/LRP5/PRKAR2B/CBL/HYAL2/UCHL1/HEG1/LATS2/SPRED1/VPS25/ADORA2A/PYCARD/AKT1S1/PPP2R1A/GPRC5A/DUSP4/LRP6/SORL1/DAB2IP/TAF7/GBA/CBLC/ADARB1/RGS14/NF2/DUSP22/PARK7/CBLB/PKIB/PLK1/HMGCR/DNAJC3/INPP5K/EPHB2/MBIP/PTPN2/GPS1/SMYD3",54
"BP","GO:0007409","axonogenesis","98/3069","468/18670",0.00570379125561087,0.0457105624027025,0.0367686853185092,"BCL11B/CXCR4/ITGA4/RAC2/TIAM1/ARHGAP4/CDK5R1/EVL/NIN/PLXNC1/SEMA4D/PIK3CD/SEMA7A/TNR/OMG/RAP1GAP/DAG1/DISC1/PTPRO/TRIM46/ABL1/NKX2-1/ERBB2/GDF7/TNN/SEMA3F/ZSWIM5/KEL/SHTN1/CYFIP2/LPAR3/AGRN/MAG/CELSR3/WNT7A/UCHL1/DBN1/VEGFA/CNTN6/RAPH1/ISL2/EFNB1/ATP8A2/FLRT3/EFNA1/STMN1/CTTN/MEGF8/POU4F1/RAB11A/GFRA2/LAMB2/S100B/PLXNB2/PTK2/FYN/NIBAN2/CREB1/SPTBN2/DOK2/NTNG2/SEMA3D/GRIN1/NTRK3/MAPK7/SH3KBP1/ADARB1/PTPRM/ROBO2/ADGRB1/MYCBP2/RAB10/NLGN3/DCC/GLI3/TNFRSF12A/APP/FLOT1/SEMA4B/ANOS1/EFNB2/MCF2/TCTN1/NR4A2/RAC1/APBB2/UNC5C/EPHB2/ETV1/GAB2/ITGB1/PRKCA/BRSK2/SHOX2/MT3/LYPLA2/S100A6/MAP1A",98
"BP","GO:0009896","positive regulation of catabolic process","90/3069","425/18670",0.0057300539684047,0.0458623859770016,0.0368908092420382,"ZC3H12D/PYHIN1/PIM2/PTK2B/TNFAIP3/RNF19A/TRIM22/ATM/TP53INP1/P2RX7/PIP4K2A/ADAM8/DISC1/RNF40/CBFA2T3/CNOT6L/SH3BP4/KEAP1/ABCD2/VPS13C/TNFRSF1B/RUFY4/IRS1/FURIN/LRRK2/IFNG/SGTA/IRGM/TNF/PFKFB3/EDEM1/BTG2/BAG3/SESN3/USP5/EGF/BCAP31/PAFAH1B2/BARD1/SORL1/VPS13D/DAB2IP/TREM2/PRKD1/FBXW7/RHBDD3/TRIM8/RILP/PTK2/PINK1/RNF144B/NANOS1/SMAD7/PTTG1IP/GBA/PFKFB1/MUL1/PACSIN3/GGA3/TP53INP2/SNX1/SESN1/PABPC1/MAGEF1/C4BPB/C4BPA/HNRNPD/SH3RF2/APP/PLEKHN1/OPTN/ZC3HAV1/MFN2/PSMC4/HSPBP1/HMGB1/PARK7/ENDOG/SPTLC1/PLK1/PSMC1/KAT5/DDB1/FAF1/AREL1/FTO/AMBRA1/LDLR/DDRGK1/VCP",90
"BP","GO:0035329","hippo signaling","13/3069","38/18670",0.0057984934547645,0.0463509674502667,0.0372838146547626,"STK4/TEAD4/CASP3/LATS2/YWHAE/TEAD3/NF2/AJUBA/MOB1A/TJP2/WWC2/FAT4/AMOTL2",13
"BP","GO:0046579","positive regulation of Ras protein signal transduction","19/3069","64/18670",0.00581861171007565,0.0463934345891146,0.0373179743934007,"P2RY10/RASGRP1/GPR174/GPR18/VAV1/RASGRF1/GPR65/ITPKB/GPR55/F2RL1/ADGRG1/RASGEF1A/LPAR6/JAK2/NRG1/RASGRP4/GPR4/GPR17/RAC1",19
"BP","GO:0046834","lipid phosphorylation","19/3069","64/18670",0.00581861171007565,0.0463934345891146,0.0373179743934007,"DGKA/SLA2/PIK3CD/PIP4K2A/PIK3CG/DGKZ/CISH/DGKE/PIPSL/DGKH/IP6K1/PIP5K1B/AGK/FAM126B/IMPAD1/PIKFYVE/DGKQ/SPHK2/PIK3R2",19
"BP","GO:0070374","positive regulation of ERK1 and ERK2 cascade","50/3069","215/18670",0.00585180411318306,0.0465988009876979,0.0374831671210241,"PTPRC/PTPN22/SCIMP/RASGRP1/SLAMF1/PTK2B/NOD2/ARRB2/GPR55/SEMA7A/F2RL1/CCR7/CD74/ABCA7/GPR183/FLT3/TNFSF11/APELA/HAVCR2/ABL1/CCL22/XCL2/CCL24/TNF/ALOX15/PYCARD/NPNT/CD4/IL26/ARHGAP8/PHB/LGALS9/TREM2/FBXW7/GATA4/FFAR4/ATP6AP1/APP/CALCR/C5AR1/HMGB1/HMGCR/CCL8/PRKD2/XCL1/MARCO/PRKCA/RAPGEF2/DSTYK/MT3",50
"BP","GO:0002230","positive regulation of defense response to virus by host","10/3069","26/18670",0.00590952196057857,0.0468797140847417,0.0377091281401876,"AIM2/IL12RB1/LILRB1/APOBEC3G/APOBEC3F/IL23A/IL23R/PYCARD/SELENOK/CGAS",10
"BP","GO:0032800","receptor biosynthetic process","10/3069","26/18670",0.00590952196057857,0.0468797140847417,0.0377091281401876,"FURIN/IFNG/TNF/JAK2/ITGB3/SCAP/IL10/CNPY2/EDN1/HDAC2",10
"BP","GO:1903203","regulation of oxidative stress-induced neuron death","10/3069","26/18670",0.00590952196057857,0.0468797140847417,0.0377091281401876,"TLR6/WNT1/NCOA7/FBXW7/PINK1/SLC7A11/IL10/FZD1/PARK7/PARP1",10
"BP","GO:0003382","epithelial cell morphogenesis","12/3069","34/18670",0.00596908228459646,0.0471730626451022,0.0379450920036271,"BCL11B/ID1/VSIG1/SIPA1L3/IHH/COL18A1/GRHL2/HEG1/FAT1/RILPL1/RAB25/SPINT2",12
"BP","GO:0010922","positive regulation of phosphatase activity","12/3069","34/18670",0.00596908228459646,0.0471730626451022,0.0379450920036271,"FCRL3/PTPRC/CD300A/PLEK/IFNG/JAK2/SLC39A10/NPNT/MAGI2/PTPA/PPARGC1B/CD33",12
"BP","GO:2000273","positive regulation of signaling receptor activity","12/3069","34/18670",0.00596908228459646,0.0471730626451022,0.0379450920036271,"NCF1/RGS9/CCR2/IFNG/EGF/NCOA3/FBXW7/PINK1/NLGN3/GREM1/EPHB2/ITGB1",12
"BP","GO:0002828","regulation of type 2 immune response","11/3069","30/18670",0.00602417510145295,0.0474886859884347,0.0381989732682664,"TBX21/NOD2/IL4R/TNFSF4/CD74/CD86/IL18/CCR2/IL27RA/NLRP3/XCL1",11
"BP","GO:0009595","detection of biotic stimulus","11/3069","30/18670",0.00602417510145295,0.0474886859884347,0.0381989732682664,"TLR6/NOD2/CRTAM/TLR1/NLRP3/LY96/PGLYRP2/CLEC7A/TREM2/TLR2/CDHR2",11
"BP","GO:0002467","germinal center formation","7/3069","15/18670",0.00608480433841531,0.0474887531617046,0.0381990273011351,"KLHL6/TNFRSF13C/TNFAIP3/CXCL13/UNC13D/TNFSF13B/NFKB2",7
"BP","GO:0006491","N-glycan processing","7/3069","15/18670",0.00608480433841531,0.0474887531617046,0.0381990273011351,"ST8SIA4/MGAT4A/GNPTAB/GANAB/ST8SIA2/FUT8/MGAT4B",7
"BP","GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","7/3069","15/18670",0.00608480433841531,0.0474887531617046,0.0381990273011351,"CD84/RASGRP1/IL23A/IL18/IL23R/TLR9/CD80",7
"BP","GO:0034134","toll-like receptor 2 signaling pathway","7/3069","15/18670",0.00608480433841531,0.0474887531617046,0.0381990273011351,"TLR6/TNFAIP3/PIK3AP1/F2RL1/TLR1/TLR2/CYBA",7
"BP","GO:0045898","regulation of RNA polymerase II transcription preinitiation complex assembly","7/3069","15/18670",0.00608480433841531,0.0474887531617046,0.0381990273011351,"WNT10B/PSMC3/ATF7IP/CREB1/PSMC4/HMGB1/ESR1",7
"BP","GO:0046851","negative regulation of bone remodeling","7/3069","15/18670",0.00608480433841531,0.0474887531617046,0.0381990273011351,"INPP5D/TNFAIP3/P2RX7/CSK/CD38/CALCA/GREM1",7
"BP","GO:0051770","positive regulation of nitric-oxide synthase biosynthetic process","7/3069","15/18670",0.00608480433841531,0.0474887531617046,0.0381990273011351,"FCER2/NOD2/LRRK2/IFNG/JAK2/TLR9/TLR2",7
"BP","GO:0060099","regulation of phagocytosis, engulfment","7/3069","15/18670",0.00608480433841531,0.0474887531617046,0.0381990273011351,"STAP1/NCKAP1L/CD300A/F2RL1/ABCA7/ALOX15/TREM2",7
"BP","GO:0008360","regulation of cell shape","37/3069","150/18670",0.00614618193080884,0.0479081121397749,0.0385363514881429,"FMNL1/RHOH/CORO1A/PTK2B/ERMN/PLXNC1/SEMA4D/PLEKHO1/COCH/STRIP2/ARHGAP15/DAG1/FGD2/ITGB2/SHROOM3/GNA13/CCL24/FGD3/CDC42SE2/SLC9A3R1/ARHGEF18/VEGFA/CDC42SE1/MYH14/LST1/MYO10/S100B/PLXNB2/PTK2/FYN/SYNE3/RHOD/DMTN/SH3KBP1/CDC42EP4/RHOV/FGD1",37
